COMBAT_ID_Time,pseudobulk,variable,value
S00076-Ja001,B.MEM,IGHG1,0.3125
S00076-Ja001,PB,IGHG1,0.42857142857142855
S00077-Ja005,B.NAIVE,IGHG1,0
S00077-Ja005,B.INT,IGHG1,0
S00077-Ja005,B.MEM,IGHG1,0
S00077-Ja005,PB,IGHG1,0.4074074074074074
S00078-Ja003,B.NAIVE,IGHG1,0
S00078-Ja003,B.INT,IGHG1,0
S00078-Ja003,B.MEM,IGHG1,0.12359550561797752
S00078-Ja003,PB,IGHG1,0.2222222222222222
S00094-Ja005,B.NAIVE,IGHG1,0
S00094-Ja005,B.INT,IGHG1,0.02040816326530612
S00094-Ja005,B.MEM,IGHG1,0.2962962962962963
S00094-Ja005,PB,IGHG1,0.2608695652173913
S00095-Ja005,B.NAIVE,IGHG1,0
S00095-Ja005,B.INT,IGHG1,0
S00095-Ja005,B.MEM,IGHG1,0.27450980392156865
S00095-Ja005,PB,IGHG1,0.45454545454545453
S00099-Ja005,B.NAIVE,IGHG1,0
S00099-Ja005,B.INT,IGHG1,0
S00099-Ja005,B.MEM,IGHG1,0.3333333333333333
S00099-Ja005,PB,IGHG1,0.5769230769230769
S00104-Ja003,B.NAIVE,IGHG1,0
S00104-Ja003,B.INT,IGHG1,0
S00104-Ja003,B.MEM,IGHG1,0.1625
S00104-Ja003,PB,IGHG1,0.618421052631579
S00106-Ja003,B.NAIVE,IGHG1,0
S00106-Ja003,B.INT,IGHG1,0
S00106-Ja003,B.MEM,IGHG1,0.13333333333333333
S00106-Ja003,PB,IGHG1,0.23529411764705882
S00109-Ja005,B.NAIVE,IGHG1,0
S00109-Ja005,B.INT,IGHG1,0.02040816326530612
S00109-Ja005,B.MEM,IGHG1,0.30434782608695654
S00109-Ja005,PB,IGHG1,0.5338983050847458
S00112-Ja003,B.NAIVE,IGHG1,0
S00112-Ja003,B.INT,IGHG1,0.00881057268722467
S00112-Ja003,B.MEM,IGHG1,0.24489795918367346
S00112-Ja003,PB,IGHG1,0.24630541871921183
S00113-Ja005,B.NAIVE,IGHG1,0
S00113-Ja005,B.INT,IGHG1,0
S00113-Ja005,B.MEM,IGHG1,0.2962962962962963
S00113-Ja005,PB,IGHG1,0.5423728813559322
S00114-Ja003,B.NAIVE,IGHG1,0
S00114-Ja003,B.INT,IGHG1,0.058823529411764705
S00114-Ja003,B.MEM,IGHG1,0.2777777777777778
S00114-Ja003,PB,IGHG1,0.38372093023255816
S00124-Ja005,B.NAIVE,IGHG1,0
S00124-Ja005,B.INT,IGHG1,0.015625
S00124-Ja005,B.MEM,IGHG1,0.23809523809523808
S00124-Ja005,PB,IGHG1,0.43859649122807015
S00126-Ja003,B.NAIVE,IGHG1,0
S00126-Ja003,B.INT,IGHG1,0.02564102564102564
S00126-Ja003,B.MEM,IGHG1,0.11764705882352941
S00126-Ja003,PB,IGHG1,0.5180722891566265
S00134-Ja003,B.NAIVE,IGHG1,0
S00134-Ja003,B.INT,IGHG1,0.0625
S00134-Ja003,B.MEM,IGHG1,0.19230769230769232
S00134-Ja003,PB,IGHG1,0.4274193548387097
S00148-Ja003,B.NAIVE,IGHG1,0
S00148-Ja003,B.INT,IGHG1,0.03333333333333333
S00148-Ja003,B.MEM,IGHG1,0.3950617283950617
S00148-Ja003,PB,IGHG1,0.5135135135135135
G05061-Ja005,B.NAIVE,IGHG2,0
G05061-Ja005,B.INT,IGHG2,0
G05061-Ja005,B.MEM,IGHG2,0.06779661016949153
G05061-Ja005,PB,IGHG2,0
G05064-Ja005,B.NAIVE,IGHG2,0
G05064-Ja005,B.INT,IGHG2,0.038461538461538464
G05064-Ja005,B.MEM,IGHG2,0.15517241379310345
G05064-Ja005,PB,IGHG2,0.05
G05073-Ja005,B.NAIVE,IGHG2,0
G05073-Ja005,B.INT,IGHG2,0
G05073-Ja005,B.MEM,IGHG2,0.0979020979020979
G05073-Ja005,PB,IGHG2,0.11764705882352941
G05077-Ja005,B.NAIVE,IGHG2,0
G05077-Ja005,B.INT,IGHG2,0.02127659574468085
G05077-Ja005,B.MEM,IGHG2,0.14583333333333334
G05077-Ja005,PB,IGHG2,0.034482758620689655
G05078-Ja005,B.NAIVE,IGHG2,0
G05078-Ja005,B.INT,IGHG2,0
G05078-Ja005,B.MEM,IGHG2,0
G05078-Ja005,PB,IGHG2,0
G05097-Ja005,B.NAIVE,IGHG2,0
G05097-Ja005,B.INT,IGHG2,0.019417475728155338
G05097-Ja005,B.MEM,IGHG2,0.09803921568627451
G05097-Ja005,PB,IGHG2,0
G05105-Ja005,B.NAIVE,IGHG2,0
G05105-Ja005,B.INT,IGHG2,0.012345679012345678
G05105-Ja005,B.MEM,IGHG2,0.10344827586206896
G05105-Ja005,PB,IGHG2,0
G05112-Ja005,B.NAIVE,IGHG2,0
G05112-Ja005,B.INT,IGHG2,0.00980392156862745
G05112-Ja005,B.MEM,IGHG2,0.2926829268292683
G05112-Ja005,PB,IGHG2,0
G05145-Ja005,B.NAIVE,IGHG2,0
G05145-Ja005,B.INT,IGHG2,0
G05145-Ja005,B.MEM,IGHG2,0.14285714285714285
G05145-Ja005,PB,IGHG2,0
G05153-Ja005,B.NAIVE,IGHG2,0
G05153-Ja005,B.INT,IGHG2,0
G05153-Ja005,B.MEM,IGHG2,0.041666666666666664
G05153-Ja005,PB,IGHG2,0.03333333333333333
G05164-Ja005,B.NAIVE,IGHG2,0
G05164-Ja005,B.INT,IGHG2,0.02857142857142857
G05164-Ja005,B.MEM,IGHG2,0.05263157894736842
G05164-Ja005,PB,IGHG2,0
G05171-Ja005,B.NAIVE,IGHG2,0
G05171-Ja005,B.INT,IGHG2,0
G05171-Ja005,B.MEM,IGHG2,0.21428571428571427
G05171-Ja005,PB,IGHG2,0
H00049-Ha001,B.NAIVE,IGHG2,0
H00049-Ha001,B.INT,IGHG2,0
H00049-Ha001,B.MEM,IGHG2,0.11926605504587157
H00049-Ha001,PB,IGHG2,0.15384615384615385
H00052-Ha001,B.NAIVE,IGHG2,0
H00052-Ha001,B.INT,IGHG2,0
H00052-Ha001,B.MEM,IGHG2,0.18518518518518517
H00052-Ha001,PB,IGHG2,0.05555555555555555
H00053-Ha001,B.NAIVE,IGHG2,0
H00053-Ha001,B.INT,IGHG2,0
H00053-Ha001,B.MEM,IGHG2,0.0759493670886076
H00053-Ha001,PB,IGHG2,0
H00054-Ha001,B.NAIVE,IGHG2,0
H00054-Ha001,B.INT,IGHG2,0.017341040462427744
H00054-Ha001,B.MEM,IGHG2,0.08759124087591241
H00054-Ha001,PB,IGHG2,0
H00058-Ha001,B.NAIVE,IGHG2,0
H00058-Ha001,B.INT,IGHG2,0.015267175572519083
H00058-Ha001,B.MEM,IGHG2,0.23076923076923078
H00058-Ha001,PB,IGHG2,0.034482758620689655
H00064-Ha001,B.NAIVE,IGHG2,0
H00064-Ha001,B.INT,IGHG2,0
H00064-Ha001,B.MEM,IGHG2,0.07894736842105263
H00064-Ha001,PB,IGHG2,0
H00067-Ha001,B.NAIVE,IGHG2,0
H00067-Ha001,B.INT,IGHG2,0
H00067-Ha001,B.MEM,IGHG2,0.13725490196078433
H00067-Ha001,PB,IGHG2,0
H00070-Ha001,B.NAIVE,IGHG2,0
H00070-Ha001,B.INT,IGHG2,0.022727272727272728
H00070-Ha001,B.MEM,IGHG2,0.04838709677419355
H00070-Ha001,PB,IGHG2,0.08333333333333333
H00072-Ha001,B.NAIVE,IGHG2,0
H00072-Ha001,B.INT,IGHG2,0.020833333333333332
H00072-Ha001,B.MEM,IGHG2,0.09090909090909091
H00072-Ha001,PB,IGHG2,0
H00085-Ha001,B.NAIVE,IGHG2,0
H00085-Ha001,B.INT,IGHG2,0.018518518518518517
H00085-Ha001,B.MEM,IGHG2,0.06756756756756757
H00085-Ha001,PB,IGHG2,0
N00006-Ja003,B.NAIVE,IGHG2,0
N00006-Ja003,B.INT,IGHG2,0
N00006-Ja003,B.MEM,IGHG2,0.05
N00006-Ja003,PB,IGHG2,0.08695652173913043
N00007-Ja003,B.NAIVE,IGHG2,0
N00007-Ja003,B.INT,IGHG2,0
N00007-Ja003,B.MEM,IGHG2,0.0784313725490196
N00007-Ja003,PB,IGHG2,0.09090909090909091
N00012-Ja003,B.NAIVE,IGHG2,0
N00012-Ja003,B.INT,IGHG2,0
N00012-Ja003,B.MEM,IGHG2,0
N00012-Ja003,PB,IGHG2,0.15789473684210525
N00017-Ja003,B.NAIVE,IGHG2,0
N00017-Ja003,B.INT,IGHG2,0
N00017-Ja003,B.MEM,IGHG2,0
N00017-Ja003,PB,IGHG2,0
N00021-Ja001,B.NAIVE,IGHG2,0
N00021-Ja001,B.INT,IGHG2,0
N00021-Ja001,B.MEM,IGHG2,0.01749271137026239
N00021-Ja001,PB,IGHG2,0
N00024-Ja001,B.NAIVE,IGHG2,0
N00024-Ja001,B.INT,IGHG2,0
N00024-Ja001,B.MEM,IGHG2,0.07692307692307693
N00024-Ja001,PB,IGHG2,0
N00025-Ja001,B.NAIVE,IGHG2,0
N00025-Ja001,B.INT,IGHG2,0
N00025-Ja001,B.MEM,IGHG2,0
N00025-Ja001,PB,IGHG2,0
N00028-Ja001,B.NAIVE,IGHG2,0
N00028-Ja001,B.INT,IGHG2,0.023391812865497075
N00028-Ja001,B.MEM,IGHG2,0.10508474576271186
N00028-Ja001,PB,IGHG2,0.07407407407407407
N00032-Ja001,B.NAIVE,IGHG2,0
N00032-Ja001,B.INT,IGHG2,0.009287925696594427
N00032-Ja001,B.MEM,IGHG2,0.07161803713527852
N00032-Ja001,PB,IGHG2,0.08823529411764706
N00033-Ja001,B.NAIVE,IGHG2,0
N00033-Ja001,B.INT,IGHG2,0
N00033-Ja001,B.MEM,IGHG2,0.1
N00033-Ja001,PB,IGHG2,0
N00038-Ja001,B.NAIVE,IGHG2,0
N00038-Ja001,B.INT,IGHG2,0
N00038-Ja001,B.MEM,IGHG2,0.125
N00038-Ja001,PB,IGHG2,0
N00047-Ja005,B.NAIVE,IGHG2,0
N00047-Ja005,B.INT,IGHG2,0
N00047-Ja005,B.MEM,IGHG2,0
N00047-Ja005,PB,IGHG2,0.10606060606060606
N00049-Ja005,B.NAIVE,IGHG2,0
N00049-Ja005,B.INT,IGHG2,0
N00049-Ja005,B.MEM,IGHG2,0.08
N00049-Ja005,PB,IGHG2,0.18181818181818182
N00050-Ja001,B.NAIVE,IGHG2,0
N00050-Ja001,B.INT,IGHG2,0
N00050-Ja001,B.MEM,IGHG2,0
N00050-Ja001,PB,IGHG2,0
S00002-Ja001,B.NAIVE,IGHG2,0
S00002-Ja001,B.INT,IGHG2,0
S00002-Ja001,B.MEM,IGHG2,0.045454545454545456
S00002-Ja001,PB,IGHG2,0.08333333333333333
S00005-Ja005,B.NAIVE,IGHG2,0
S00005-Ja005,B.INT,IGHG2,0
S00005-Ja005,B.MEM,IGHG2,0.07692307692307693
S00005-Ja005,PB,IGHG2,0.024242424242424242
S00006-Ja005,B.NAIVE,IGHG2,0
S00006-Ja005,B.INT,IGHG2,0
S00006-Ja005,B.MEM,IGHG2,0.04411764705882353
S00006-Ja005,PB,IGHG2,0.02631578947368421
S00007-Ja003,B.NAIVE,IGHG2,0
S00007-Ja003,B.INT,IGHG2,0
S00007-Ja003,B.MEM,IGHG2,0
S00007-Ja003,PB,IGHG2,0.2
S00008-Ja003,B.NAIVE,IGHG2,0
S00008-Ja003,B.INT,IGHG2,0
S00008-Ja003,B.MEM,IGHG2,0
S00008-Ja003,PB,IGHG2,0.16666666666666666
S00016-Ja001,B.NAIVE,IGHG2,0
S00016-Ja001,B.INT,IGHG2,0
S00016-Ja001,B.MEM,IGHG2,0.047619047619047616
S00016-Ja001,PB,IGHG2,0
S00020-Ja003,B.NAIVE,IGHG2,0
S00020-Ja003,B.INT,IGHG2,0
S00020-Ja003,B.MEM,IGHG2,0.03225806451612903
S00020-Ja003,PB,IGHG2,0.037037037037037035
S00024-Ja003,B.NAIVE,IGHG2,0
S00024-Ja003,B.INT,IGHG2,0.022727272727272728
S00024-Ja003,B.MEM,IGHG2,0
S00024-Ja003,PB,IGHG2,0.023529411764705882
S00027-Ja003,B.NAIVE,IGHG2,0
S00027-Ja003,B.INT,IGHG2,0
S00027-Ja003,B.MEM,IGHG2,0.02127659574468085
S00027-Ja003,PB,IGHG2,0.10714285714285714
S00028-Ja001,B.NAIVE,IGHG2,0
S00028-Ja001,B.INT,IGHG2,0
S00028-Ja001,B.MEM,IGHG2,0.0967741935483871
S00028-Ja001,PB,IGHG2,0.012987012987012988
S00034-Ja005,B.NAIVE,IGHG2,0
S00034-Ja005,B.INT,IGHG2,0
S00034-Ja005,B.MEM,IGHG2,0.0594059405940594
S00034-Ja005,PB,IGHG2,0.015384615384615385
S00037-Ja003,B.NAIVE,IGHG2,0
S00037-Ja003,B.INT,IGHG2,0
S00037-Ja003,B.MEM,IGHG2,0.05714285714285714
S00037-Ja003,PB,IGHG2,0
S00040-Ja005,B.NAIVE,IGHG2,0
S00040-Ja005,B.INT,IGHG2,0
S00040-Ja005,B.MEM,IGHG2,0.0880503144654088
S00040-Ja005,PB,IGHG2,0.10576923076923077
S00041-Ja001,B.NAIVE,IGHG2,0
S00041-Ja001,B.INT,IGHG2,0.02857142857142857
S00041-Ja001,B.MEM,IGHG2,0.016194331983805668
S00041-Ja001,PB,IGHG2,0.03571428571428571
S00042-Ja001,B.NAIVE,IGHG2,0
S00042-Ja001,B.INT,IGHG2,0
S00042-Ja001,B.MEM,IGHG2,0.07207207207207207
S00042-Ja001,PB,IGHG2,0.018633540372670808
S00043-Ja005,B.NAIVE,IGHG2,0
S00043-Ja005,B.INT,IGHG2,0
S00043-Ja005,B.MEM,IGHG2,0.07692307692307693
S00043-Ja005,PB,IGHG2,0
S00045-Ja001,B.NAIVE,IGHG2,0
S00045-Ja001,B.INT,IGHG2,0.018518518518518517
S00045-Ja001,B.MEM,IGHG2,0.05454545454545454
S00045-Ja001,PB,IGHG2,0.037037037037037035
S00048-Ja003,B.NAIVE,IGHG2,0
S00048-Ja003,B.INT,IGHG2,0
S00048-Ja003,B.MEM,IGHG2,0.1
S00048-Ja003,PB,IGHG2,0.05454545454545454
S00050-Ja001,B.NAIVE,IGHG2,0
S00050-Ja001,B.INT,IGHG2,0
S00050-Ja001,B.MEM,IGHG2,0.04
S00050-Ja001,PB,IGHG2,0.019867549668874173
S00052-Ja005,B.NAIVE,IGHG2,0
S00052-Ja005,B.INT,IGHG2,0.00510204081632653
S00052-Ja005,B.MEM,IGHG2,0.07142857142857142
S00052-Ja005,PB,IGHG2,0
S00053-Ja003,B.NAIVE,IGHG2,0
S00053-Ja003,B.INT,IGHG2,0
S00053-Ja003,B.MEM,IGHG2,0.14814814814814814
S00053-Ja003,PB,IGHG2,0.13253012048192772
S00054-Ja001,B.NAIVE,IGHG2,0
S00054-Ja001,B.INT,IGHG2,0
S00054-Ja001,B.MEM,IGHG2,0.07142857142857142
S00054-Ja001,PB,IGHG2,0
S00056-Ja003,B.NAIVE,IGHG2,0
S00056-Ja003,B.INT,IGHG2,0
S00056-Ja003,B.MEM,IGHG2,0.14705882352941177
S00056-Ja003,PB,IGHG2,0.046511627906976744
S00057-Ja003,B.NAIVE,IGHG2,0
S00057-Ja003,B.INT,IGHG2,0
S00057-Ja003,B.MEM,IGHG2,0.1016949152542373
S00057-Ja003,PB,IGHG2,0.017241379310344827
S00058-Ja003,B.NAIVE,IGHG2,0
S00058-Ja003,B.INT,IGHG2,0
S00058-Ja003,B.MEM,IGHG2,0.2222222222222222
S00058-Ja003,PB,IGHG2,0
S00059-Ja001,B.NAIVE,IGHG2,0
S00059-Ja001,B.INT,IGHG2,0
S00059-Ja001,B.MEM,IGHG2,0
S00059-Ja001,PB,IGHG2,0
S00060-Ja005,B.NAIVE,IGHG2,0
S00060-Ja005,B.INT,IGHG2,0
S00060-Ja005,B.MEM,IGHG2,0.06666666666666667
S00060-Ja005,PB,IGHG2,0.07262569832402235
S00061-Ja003,B.NAIVE,IGHG2,0
S00061-Ja003,B.INT,IGHG2,0
S00061-Ja003,B.MEM,IGHG2,0
S00061-Ja003,PB,IGHG2,0.09523809523809523
S00063-Ja003,B.NAIVE,IGHG2,0
S00063-Ja003,B.INT,IGHG2,0
S00063-Ja003,B.MEM,IGHG2,0.038461538461538464
S00063-Ja003,PB,IGHG2,0.034482758620689655
S00064-Ja005,B.NAIVE,IGHG2,0
S00064-Ja005,B.INT,IGHG2,0
S00064-Ja005,B.MEM,IGHG2,0.046153846153846156
S00064-Ja005,PB,IGHG2,0.009523809523809525
S00065-Ja003,B.NAIVE,IGHG2,0
S00065-Ja003,B.INT,IGHG2,0.010101010101010102
S00065-Ja003,B.MEM,IGHG2,0.09523809523809523
S00065-Ja003,PB,IGHG2,0
S00067-Ja001,B.NAIVE,IGHG2,0
S00067-Ja001,B.INT,IGHG2,0
S00067-Ja001,B.MEM,IGHG2,0.06944444444444445
S00067-Ja001,PB,IGHG2,0.017543859649122806
S00068-Ja005,B.NAIVE,IGHG2,0
S00068-Ja005,B.INT,IGHG2,0
S00068-Ja005,B.MEM,IGHG2,0.22580645161290322
S00068-Ja005,PB,IGHG2,0.022598870056497175
S00069-Ja005,B.NAIVE,IGHG2,0
S00069-Ja005,B.INT,IGHG2,0.01694915254237288
S00069-Ja005,B.MEM,IGHG2,0.075
S00069-Ja005,PB,IGHG2,0
S00076-Ja001,B.NAIVE,IGHG2,0
S00076-Ja001,B.INT,IGHG2,0.014285714285714285
S00076-Ja001,B.MEM,IGHG2,0.1625
S00076-Ja001,PB,IGHG2,0
S00077-Ja005,B.NAIVE,IGHG2,0
S00077-Ja005,B.INT,IGHG2,0
S00077-Ja005,B.MEM,IGHG2,0.125
S00077-Ja005,PB,IGHG2,0.018518518518518517
S00078-Ja003,B.NAIVE,IGHG2,0
S00078-Ja003,B.INT,IGHG2,0.02531645569620253
S00078-Ja003,B.MEM,IGHG2,0.14606741573033707
S00078-Ja003,PB,IGHG2,0.1728395061728395
S00094-Ja005,B.NAIVE,IGHG2,0
S00094-Ja005,B.INT,IGHG2,0
S00094-Ja005,B.MEM,IGHG2,0.1728395061728395
S00094-Ja005,PB,IGHG2,0.10869565217391304
S00095-Ja005,B.NAIVE,IGHG2,0
S00095-Ja005,B.INT,IGHG2,0
S00095-Ja005,B.MEM,IGHG2,0
S00095-Ja005,PB,IGHG2,0
S00099-Ja005,B.NAIVE,IGHG2,0
S00099-Ja005,B.INT,IGHG2,0
S00099-Ja005,B.MEM,IGHG2,0
S00099-Ja005,PB,IGHG2,0.038461538461538464
S00104-Ja003,B.NAIVE,IGHG2,0
S00104-Ja003,B.INT,IGHG2,0
S00104-Ja003,B.MEM,IGHG2,0.125
S00104-Ja003,PB,IGHG2,0
S00106-Ja003,B.NAIVE,IGHG2,0
S00106-Ja003,B.INT,IGHG2,0
S00106-Ja003,B.MEM,IGHG2,0.1
S00106-Ja003,PB,IGHG2,0.058823529411764705
S00109-Ja005,B.NAIVE,IGHG2,0
S00109-Ja005,B.INT,IGHG2,0.04081632653061224
S00109-Ja005,B.MEM,IGHG2,0.15942028985507245
S00109-Ja005,PB,IGHG2,0.1440677966101695
S00112-Ja003,B.NAIVE,IGHG2,0
S00112-Ja003,B.INT,IGHG2,0.01762114537444934
S00112-Ja003,B.MEM,IGHG2,0.1836734693877551
S00112-Ja003,PB,IGHG2,0.029556650246305417
S00113-Ja005,B.NAIVE,IGHG2,0
S00113-Ja005,B.INT,IGHG2,0
S00113-Ja005,B.MEM,IGHG2,0.07407407407407407
S00113-Ja005,PB,IGHG2,0.05084745762711865
S00114-Ja003,B.NAIVE,IGHG2,0
S00114-Ja003,B.INT,IGHG2,0
S00114-Ja003,B.MEM,IGHG2,0.037037037037037035
S00114-Ja003,PB,IGHG2,0.05813953488372093
S00124-Ja005,B.NAIVE,IGHG2,0
S00124-Ja005,B.INT,IGHG2,0
S00124-Ja005,B.MEM,IGHG2,0.11904761904761904
S00124-Ja005,PB,IGHG2,0.017543859649122806
S00126-Ja003,B.NAIVE,IGHG2,0
S00126-Ja003,B.INT,IGHG2,0
S00126-Ja003,B.MEM,IGHG2,0.0196078431372549
S00126-Ja003,PB,IGHG2,0.03614457831325301
S00134-Ja003,B.NAIVE,IGHG2,0
S00134-Ja003,B.INT,IGHG2,0
S00134-Ja003,B.MEM,IGHG2,0
S00134-Ja003,PB,IGHG2,0.024193548387096774
S00148-Ja003,B.NAIVE,IGHG2,0
S00148-Ja003,B.INT,IGHG2,0.016666666666666666
S00148-Ja003,B.MEM,IGHG2,0.2222222222222222
S00148-Ja003,PB,IGHG2,0.04504504504504504
G05061-Ja005,B.NAIVE,IGHG3,0
G05061-Ja005,B.INT,IGHG3,0
G05061-Ja005,B.MEM,IGHG3,0.05084745762711865
G05061-Ja005,PB,IGHG3,0
G05064-Ja005,B.NAIVE,IGHG3,0
G05064-Ja005,B.INT,IGHG3,0
G05064-Ja005,B.MEM,IGHG3,0
G05064-Ja005,PB,IGHG3,0
G05073-Ja005,B.NAIVE,IGHG3,0
G05073-Ja005,B.INT,IGHG3,0.008928571428571428
G05073-Ja005,B.MEM,IGHG3,0.027972027972027972
G05073-Ja005,PB,IGHG3,0.058823529411764705
G05077-Ja005,B.NAIVE,IGHG3,0
G05077-Ja005,B.INT,IGHG3,0
G05077-Ja005,B.MEM,IGHG3,0
G05077-Ja005,PB,IGHG3,0
G05078-Ja005,B.NAIVE,IGHG3,0
G05078-Ja005,B.INT,IGHG3,0
G05078-Ja005,B.MEM,IGHG3,0.030303030303030304
G05078-Ja005,PB,IGHG3,0
G05097-Ja005,B.NAIVE,IGHG3,0
G05097-Ja005,B.INT,IGHG3,0
G05097-Ja005,B.MEM,IGHG3,0.10784313725490197
G05097-Ja005,PB,IGHG3,0.03571428571428571
G05105-Ja005,B.NAIVE,IGHG3,0
G05105-Ja005,B.INT,IGHG3,0
G05105-Ja005,B.MEM,IGHG3,0.017241379310344827
G05105-Ja005,PB,IGHG3,0
G05112-Ja005,B.NAIVE,IGHG3,0
G05112-Ja005,B.INT,IGHG3,0
G05112-Ja005,B.MEM,IGHG3,0
G05112-Ja005,PB,IGHG3,0.047619047619047616
G05145-Ja005,B.NAIVE,IGHG3,0
G05145-Ja005,B.INT,IGHG3,0
G05145-Ja005,B.MEM,IGHG3,0.10204081632653061
G05145-Ja005,PB,IGHG3,0
G05153-Ja005,B.NAIVE,IGHG3,0
G05153-Ja005,B.INT,IGHG3,0
G05153-Ja005,B.MEM,IGHG3,0
G05153-Ja005,PB,IGHG3,0
G05164-Ja005,B.NAIVE,IGHG3,0
G05164-Ja005,B.INT,IGHG3,0
G05164-Ja005,B.MEM,IGHG3,0.05263157894736842
G05164-Ja005,PB,IGHG3,0.05555555555555555
G05171-Ja005,B.NAIVE,IGHG3,0
G05171-Ja005,B.INT,IGHG3,0
G05171-Ja005,B.MEM,IGHG3,0.047619047619047616
G05171-Ja005,PB,IGHG3,0
H00049-Ha001,B.NAIVE,IGHG3,0
H00049-Ha001,B.INT,IGHG3,0
H00049-Ha001,B.MEM,IGHG3,0.027522935779816515
H00049-Ha001,PB,IGHG3,0
H00052-Ha001,B.NAIVE,IGHG3,0
H00052-Ha001,B.INT,IGHG3,0
H00052-Ha001,B.MEM,IGHG3,0.05555555555555555
H00052-Ha001,PB,IGHG3,0.05555555555555555
H00053-Ha001,B.NAIVE,IGHG3,0
H00053-Ha001,B.INT,IGHG3,0
H00053-Ha001,B.MEM,IGHG3,0.012658227848101266
H00053-Ha001,PB,IGHG3,0
H00054-Ha001,B.NAIVE,IGHG3,0
H00054-Ha001,B.INT,IGHG3,0
H00054-Ha001,B.MEM,IGHG3,0.021897810218978103
H00054-Ha001,PB,IGHG3,0
H00058-Ha001,B.NAIVE,IGHG3,0
H00058-Ha001,B.INT,IGHG3,0.007633587786259542
H00058-Ha001,B.MEM,IGHG3,0.05128205128205128
H00058-Ha001,PB,IGHG3,0.034482758620689655
H00064-Ha001,B.NAIVE,IGHG3,0
H00064-Ha001,B.INT,IGHG3,0
H00064-Ha001,B.MEM,IGHG3,0.02631578947368421
H00064-Ha001,PB,IGHG3,0.037037037037037035
H00067-Ha001,B.NAIVE,IGHG3,0
H00067-Ha001,B.INT,IGHG3,0
H00067-Ha001,B.MEM,IGHG3,0.0196078431372549
H00067-Ha001,PB,IGHG3,0
H00070-Ha001,B.NAIVE,IGHG3,0
H00070-Ha001,B.INT,IGHG3,0
H00070-Ha001,B.MEM,IGHG3,0.04838709677419355
H00070-Ha001,PB,IGHG3,0
H00072-Ha001,B.NAIVE,IGHG3,0
H00072-Ha001,B.INT,IGHG3,0
H00072-Ha001,B.MEM,IGHG3,0.06818181818181818
H00072-Ha001,PB,IGHG3,0.041666666666666664
H00085-Ha001,B.NAIVE,IGHG3,0
H00085-Ha001,B.INT,IGHG3,0
H00085-Ha001,B.MEM,IGHG3,0.05405405405405406
H00085-Ha001,PB,IGHG3,0
N00006-Ja003,B.NAIVE,IGHG3,0
N00006-Ja003,B.INT,IGHG3,0
N00006-Ja003,B.MEM,IGHG3,0
N00006-Ja003,PB,IGHG3,0
N00007-Ja003,B.NAIVE,IGHG3,0
N00007-Ja003,B.INT,IGHG3,0.008849557522123894
N00007-Ja003,B.MEM,IGHG3,0.058823529411764705
N00007-Ja003,PB,IGHG3,0.030303030303030304
N00012-Ja003,B.NAIVE,IGHG3,0
N00012-Ja003,B.INT,IGHG3,0
N00012-Ja003,B.MEM,IGHG3,0.05263157894736842
N00012-Ja003,PB,IGHG3,0.05263157894736842
N00017-Ja003,B.NAIVE,IGHG3,0
N00017-Ja003,B.INT,IGHG3,0
N00017-Ja003,B.MEM,IGHG3,0
N00017-Ja003,PB,IGHG3,0.017857142857142856
N00021-Ja001,B.NAIVE,IGHG3,0
N00021-Ja001,B.INT,IGHG3,0
N00021-Ja001,B.MEM,IGHG3,0.014577259475218658
N00021-Ja001,PB,IGHG3,0.058823529411764705
N00024-Ja001,B.NAIVE,IGHG3,0
N00024-Ja001,B.INT,IGHG3,0
N00024-Ja001,B.MEM,IGHG3,0.15384615384615385
N00024-Ja001,PB,IGHG3,0
N00025-Ja001,B.NAIVE,IGHG3,0
N00025-Ja001,B.INT,IGHG3,0
N00025-Ja001,B.MEM,IGHG3,0
N00025-Ja001,PB,IGHG3,0
N00028-Ja001,B.NAIVE,IGHG3,0
N00028-Ja001,B.INT,IGHG3,0.005847953216374269
N00028-Ja001,B.MEM,IGHG3,0.03728813559322034
N00028-Ja001,PB,IGHG3,0
N00032-Ja001,B.NAIVE,IGHG3,0
N00032-Ja001,B.INT,IGHG3,0.006191950464396285
N00032-Ja001,B.MEM,IGHG3,0.04509283819628647
N00032-Ja001,PB,IGHG3,0
N00033-Ja001,B.NAIVE,IGHG3,0
N00033-Ja001,B.INT,IGHG3,0
N00033-Ja001,B.MEM,IGHG3,0.08333333333333333
N00033-Ja001,PB,IGHG3,0
N00038-Ja001,B.NAIVE,IGHG3,0
N00038-Ja001,B.INT,IGHG3,0
N00038-Ja001,B.MEM,IGHG3,0
N00038-Ja001,PB,IGHG3,0
N00047-Ja005,B.NAIVE,IGHG3,0
N00047-Ja005,B.INT,IGHG3,0
N00047-Ja005,B.MEM,IGHG3,0
N00047-Ja005,PB,IGHG3,0
N00049-Ja005,B.NAIVE,IGHG3,0
N00049-Ja005,B.INT,IGHG3,0
N00049-Ja005,B.MEM,IGHG3,0
N00049-Ja005,PB,IGHG3,0
N00050-Ja001,B.NAIVE,IGHG3,0
N00050-Ja001,B.INT,IGHG3,0
N00050-Ja001,B.MEM,IGHG3,0.07692307692307693
N00050-Ja001,PB,IGHG3,0.014598540145985401
S00002-Ja001,B.NAIVE,IGHG3,0
S00002-Ja001,B.INT,IGHG3,0
